CustomerType,ArrivalTime,SQ1,SQ2,SQ3,SQ5,SQ5,SQ6,SQ7,SQ8,LES,NbAgents,WaitingTime
30179,37583.0,3,1,2,0,0,0,0,0,0.0,0,40.0
30175,37495.0,2,0,1,1,1,0,0,0,0.0,0,59.0
30175,37477.0,1,0,2,0,0,0,0,0,0.0,0,57.0
30172,37282.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37069.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30181,37252.0,1,0,1,0,0,0,0,0,0.0,0,1.0
30175,37051.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37450.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37476.0,0,0,2,1,0,0,0,0,0.0,0,52.0
30172,37317.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,37470.0,0,0,0,1,0,0,0,0,0.0,0,17.0
30560,37471.0,0,0,1,1,0,0,0,0,0.0,0,51.0
30172,37640.0,2,1,0,0,0,0,0,0,0.0,0,20.0
30179,37209.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37075.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37537.0,4,0,3,1,2,0,0,0,0.0,0,35.0
30560,37705.0,0,0,0,2,1,0,0,0,0.0,0,11.0
30172,37713.0,0,0,1,0,1,0,0,0,0.0,0,20.0
30175,37429.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,37394.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,37527.0,5,0,3,1,2,0,0,0,0.0,0,45.0
30179,37414.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,37440.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,37247.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37558.0,3,0,5,0,2,0,0,0,0.0,0,42.0
30181,36993.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,37387.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30172,37677.0,1,0,1,0,0,0,0,0,0.0,0,8.0
30175,37645.0,2,1,0,0,0,0,0,0,0.0,0,17.0
30172,37012.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37617.0,2,2,1,1,1,0,0,0,0.0,0,33.0
30560,37517.0,5,0,3,1,1,0,0,0,0.0,0,44.0
30175,37505.0,4,0,2,1,1,0,0,0,0.0,0,52.0
30560,37508.0,5,0,2,1,1,0,0,0,0.0,0,52.0
30175,37570.0,4,0,3,0,1,0,0,0,0.0,0,52.0
30175,37251.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,37318.0,0,1,0,0,0,0,0,0,0.0,0,1.0
30560,37354.0,0,0,1,0,0,0,0,0,0.0,0,13.0
30181,37593.0,3,1,2,0,1,0,0,0,0.0,0,40.0
30066,37107.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37743.0,0,1,0,0,0,0,0,0,0.0,0,1.0
30175,37419.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,37530.0,5,0,3,1,2,0,0,0,0.0,0,45.0
30560,37538.0,5,0,3,1,2,0,0,0,0.0,0,34.0
30172,37570.0,5,0,3,0,1,0,0,0,0.0,0,59.0
30560,37669.0,2,0,0,0,0,0,0,0,0.0,0,11.0
30181,37693.0,0,0,0,1,0,0,0,0,0.0,0,15.0
30175,37543.0,5,0,4,0,2,0,0,0,0.0,0,50.0
30175,37636.0,2,1,0,0,0,0,0,0,0.0,0,9.0
30179,37701.0,0,0,0,2,0,0,0,0,0.0,0,15.0
30181,37155.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,37521.0,5,0,4,1,1,0,0,0,0.0,0,48.0
30181,37682.0,1,1,0,0,1,0,0,0,0.0,0,29.0
30175,37280.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,37552.0,6,0,5,0,2,0,0,0,0.0,0,69.0
30560,37415.0,0,0,0,0,1,0,0,0,0.0,0,1.0
30175,37374.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37675.0,0,0,1,0,0,0,0,0,0.0,0,7.0
30172,37848.0,3,1,0,1,0,0,0,0,0.0,0,1.0
30560,37547.0,6,0,4,0,2,0,0,0,0.0,0,48.0
30181,37460.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37890.0,2,0,0,1,0,0,1,0,0.0,0,29.0
30560,37392.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,37794.0,4,2,2,2,0,0,0,0,0.0,0,42.0
30175,37652.0,1,1,0,0,0,0,0,0,0.0,0,18.0
30175,37423.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37775.0,2,0,1,1,0,0,0,0,0.0,0,31.0
30175,37894.0,4,0,1,1,0,0,1,0,0.0,0,30.0
30181,37822.0,0,2,2,3,0,0,0,0,0.0,0,43.0
30175,37876.0,3,0,2,0,0,0,1,0,0.0,0,35.0
30181,37794.0,4,2,2,1,0,0,0,0,0.0,0,33.0
30175,37985.0,1,1,0,1,1,0,0,0,0.0,0,15.0
30175,37853.0,3,1,1,1,0,0,0,0,0.0,0,24.0
30175,37773.0,1,0,1,1,0,0,0,0,0.0,0,32.0
30181,37782.0,3,1,1,1,0,0,0,0,0.0,0,40.0
30175,37900.0,5,0,1,2,0,0,1,0,0.0,0,30.0
30179,37951.0,0,0,1,1,0,0,0,0,0.0,0,38.0
30175,37822.0,0,2,2,4,0,0,0,0,0.0,0,38.0
30172,37788.0,4,1,1,1,0,0,0,0,0.0,0,41.0
30560,37817.0,1,1,1,3,0,0,0,0,0.0,0,27.0
30560,37501.0,4,0,1,1,1,0,0,0,0.0,0,56.0
30175,37922.0,3,0,3,2,0,0,0,0,0.0,0,28.0
30241,37758.0,1,0,0,1,0,0,0,0,0.0,0,13.0
30175,37605.0,1,1,1,1,1,0,0,0,0.0,0,32.0
30175,37723.0,0,1,0,0,0,0,0,0,0.0,0,13.0
30181,36843.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,37924.0,3,0,3,2,0,0,0,0,0.0,0,28.0
30175,37784.0,3,1,1,2,0,0,0,0,0.0,0,35.0
30181,37888.0,2,0,0,0,0,0,1,0,0.0,0,22.0
30560,37359.0,0,0,2,1,0,0,0,0,0.0,0,10.0
30172,37729.0,1,1,0,0,0,0,0,0,0.0,0,18.0
30560,37789.0,4,2,1,1,0,0,0,0,0.0,0,41.0
30560,37331.0,0,1,0,0,0,0,0,0,0.0,0,35.0
30175,37866.0,4,0,3,0,0,0,0,0,0.0,0,34.0
30560,37849.0,3,2,0,1,0,0,0,0,0.0,0,21.0
30175,37749.0,0,0,0,0,0,0,0,0,0.0,0,7.0
30181,37283.0,1,1,0,0,0,0,0,0,0.0,0,1.0
30172,37778.0,3,0,1,1,0,0,0,0,0.0,0,38.0
30560,38119.0,0,1,0,0,0,0,0,0,0.0,0,1.0
30560,37903.0,5,0,1,2,0,0,1,0,0.0,0,37.0
30175,37865.0,3,0,3,1,0,0,0,0,0.0,0,21.0
30175,38014.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,37768.0,2,0,0,1,0,0,1,0,0.0,0,33.0
30175,37767.0,1,0,0,1,0,0,1,0,0.0,0,32.0
30181,37749.0,1,0,0,0,0,0,0,0,0.0,0,15.0
30175,37961.0,0,0,1,1,1,0,0,0,0.0,0,26.0
30175,37751.0,1,0,0,1,0,0,0,0,0.0,0,21.0
30175,37893.0,3,0,0,1,0,0,1,0,0.0,0,30.0
30181,38060.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30172,37989.0,1,1,1,0,1,0,0,0,0.0,0,23.0
30175,37185.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,37896.0,5,0,1,1,0,0,1,0,0.0,0,32.0
30175,38157.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30560,37855.0,4,1,1,1,0,0,0,0,0.0,0,25.0
30175,38165.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,37993.0,1,1,1,0,0,0,0,0,0.0,0,20.0
30066,38196.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,37484.0,2,0,2,0,1,0,0,0,0.0,0,56.0
30560,37925.0,2,0,3,3,0,0,0,0,0.0,0,49.0
30560,38102.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,38214.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,37663.0,1,0,0,0,0,0,0,0,0.0,0,9.0
30181,37960.0,0,0,1,0,1,0,0,0,0.0,0,26.0
30175,38198.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,37681.0,1,1,0,0,0,0,0,0,0.0,0,10.0
30175,37832.0,1,1,1,2,0,0,0,0,0.0,0,36.0
30172,38118.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30181,38094.0,0,0,0,0,0,0,0,0,0.0,0,0.0
30560,37857.0,4,1,2,1,0,0,0,0,0.0,0,20.0
30241,37872.0,3,0,2,0,0,0,0,0,0.0,0,38.0
30175,37836.0,2,1,1,2,0,0,0,0,0.0,0,35.0
30179,38337.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30066,38174.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30175,38152.0,1,0,0,0,0,0,0,0,0.0,0,0.0
30175,38136.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,37907.0,5,0,2,2,0,0,1,0,0.0,0,35.0
30181,38176.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30560,38175.0,0,0,0,0,0,1,0,0,0.0,0,1.0
30175,38300.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38117.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38226.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30560,37894.0,4,0,0,1,0,0,1,0,0.0,0,31.0
30175,38157.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38223.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38040.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38173.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38160.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38107.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,37606.0,2,1,1,1,1,0,0,0,0.0,0,36.0
30181,38292.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38225.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38188.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38288.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38203.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,37066.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38248.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38265.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38329.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38359.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,37921.0,3,0,3,1,0,0,0,0,0.0,0,26.0
30175,38338.0,0,0,0,0,1,0,0,0,0.0,0,1.0
30175,38340.0,0,1,0,0,0,0,0,0,0.0,0,1.0
30181,38168.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38308.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38353.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38327.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38063.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38460.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38286.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,37822.0,0,1,2,3,0,0,0,0,0.0,0,40.0
30560,37987.0,2,1,0,0,1,0,0,0,0.0,0,18.0
30181,38196.0,0,0,0,0,0,1,0,0,0.0,0,1.0
30175,38561.0,1,0,0,0,0,0,0,0,0.0,0,0.0
30181,38258.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38303.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38361.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38515.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38031.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38440.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,38069.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38374.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30181,38427.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38448.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38344.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38499.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38597.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,38151.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38453.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,38059.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38484.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38439.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38591.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38596.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38502.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38494.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38667.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,38474.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38339.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,38374.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38573.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38728.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38452.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38636.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38661.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38569.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38784.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38770.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38641.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30175,38637.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30560,38663.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38708.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38728.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30560,38468.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38730.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38664.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30175,38761.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38516.0,0,0,0,1,0,0,0,0,0.0,0,0.0
30181,38552.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38742.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30172,38828.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38657.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38798.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38607.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38692.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38956.0,1,0,0,0,0,0,0,0,0.0,0,2.0
30560,38887.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30560,38869.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30179,39005.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38579.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,38586.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38640.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38535.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38739.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38560.0,0,0,0,0,1,0,0,0,0.0,0,1.0
30175,38910.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38576.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38708.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,38967.0,0,0,1,0,1,0,0,0,0.0,0,1.0
30175,38779.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,37766.0,1,0,0,0,0,0,1,0,0.0,0,18.0
30560,38858.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38883.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,38869.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39009.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38527.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38672.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38970.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,38966.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30172,37961.0,1,0,1,1,1,0,0,0,0.0,0,28.0
30175,38350.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38965.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38795.0,0,0,0,0,0,0,0,0,0.0,0,0.0
30175,38874.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38923.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38966.0,0,0,0,1,1,0,0,0,0.0,0,1.0
30181,38645.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39029.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39026.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38915.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,38614.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,38949.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,38559.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38998.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38910.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30560,39061.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30172,38817.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,39076.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39093.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38921.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39060.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39055.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30560,39005.0,0,0,0,0,1,0,0,0,0.0,0,1.0
30175,39136.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30181,38891.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39076.0,0,0,0,0,1,0,0,0,0.0,0,1.0
30175,39007.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38395.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38733.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39152.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30172,39170.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30241,38934.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,39301.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39135.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38597.0,1,1,0,0,0,0,0,0,0.0,0,1.0
30181,38961.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38412.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39162.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38982.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38821.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39054.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39152.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39122.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39156.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38915.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30175,39225.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38839.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38785.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30175,39137.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,39322.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39311.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30175,39365.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39206.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39262.0,0,1,0,0,0,0,0,0,0.0,0,1.0
30172,39372.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,38882.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39202.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39456.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39347.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39201.0,0,0,0,0,0,0,0,0,0.0,0,0.0
30172,39413.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30175,39457.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,38886.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39268.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39342.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,38983.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30560,39306.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39473.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39531.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39049.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39046.0,0,0,0,0,0,0,0,0,0.0,0,0.0
30175,39298.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39249.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39555.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39377.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39414.0,0,1,0,0,0,0,0,0,0.0,0,1.0
30175,39354.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39549.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39261.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,39209.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39427.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39328.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39485.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39454.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39375.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39319.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39601.0,0,0,0,0,0,0,0,0,0.0,0,2.0
30175,39379.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39500.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39679.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39412.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39450.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39694.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39349.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39517.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39534.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30181,39435.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39520.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39345.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39543.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39483.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39381.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,38533.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39470.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39311.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39490.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39658.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39585.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39393.0,0,0,0,0,0,0,0,0,0.0,0,0.0
30181,39569.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39260.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39724.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39669.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30179,39549.0,0,1,0,0,0,0,0,0,0.0,0,1.0
30560,39825.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39713.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39665.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39422.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39905.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39704.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39774.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39767.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39571.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39571.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30560,39692.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39256.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39566.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30172,39621.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39819.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30172,39838.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39704.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30181,39533.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39864.0,0,0,0,0,0,0,0,0,0.0,0,2.0
30175,39597.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30560,39433.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30066,39345.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30181,39798.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39751.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39700.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30066,39595.0,0,0,0,0,0,0,0,0,0.0,0,0.0
30560,39666.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30172,39887.0,0,0,0,0,0,0,0,0,0.0,0,10.0
30181,39729.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39936.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39921.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,40035.0,1,1,0,0,0,0,0,0,0.0,0,1.0
30175,39427.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30181,39565.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39351.0,0,0,1,0,0,0,0,0,0.0,0,1.0
30175,39860.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,40048.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30175,38741.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39912.0,1,0,0,1,0,0,0,0,0.0,0,9.0
30175,39717.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39972.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39727.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30181,39841.0,1,0,0,0,0,0,0,0,0.0,0,1.0
30175,40068.0,0,0,0,1,0,0,0,0,0.0,0,1.0
30560,40077.0,0,0,0,0,0,0,0,0,0.0,0,1.0
30175,39927.0,0,0,0,0,0,0,0,0,0.0,0,1.0
